transaction_id,seller_id,transaction_date,month,gmv,commission_rate,commission_amount,shipping_fee,refund_amount,discrepancy_amount,net_payout,status,payment_method
TXN0006310,SLR00009,2024-12-12,2024-12,496.37,0.15,74.46,0,0.0,-342.88,79.03,Discrepancy,NEFT
TXN0006311,SLR00040,2024-10-20,2024-10,841.48,0.15,126.22,0,0.0,377.47,1092.73,Discrepancy,NEFT
TXN0006312,SLR00020,2024-11-11,2024-11,305.1,0.12,36.61,0,0.0,497.29,765.78,Discrepancy,NEFT
TXN0006313,SLR00090,2024-12-04,2024-12,819.77,0.15,122.97,60,0.0,0.0,636.8,Processed,IMPS
TXN0006314,SLR00091,2024-12-29,2024-12,311.15,0.12,37.34,0,0.0,0.0,273.81,Processed,UPI
TXN0006315,SLR00085,2024-10-29,2024-10,1810.0,0.12,217.2,0,0.0,0.0,1592.8,Processed,NEFT
TXN0006316,SLR00082,2024-10-20,2024-10,356.96,0.15,53.54,100,0.0,0.0,203.42,Processed,NEFT
TXN0006317,SLR00077,2024-10-07,2024-10,1485.45,0.15,222.82,0,0.0,0.0,1262.63,Processed,IMPS
TXN0006318,SLR00080,2024-12-26,2024-12,6297.7,0.12,755.72,60,0.0,0.0,5481.98,Processed,NEFT
TXN0006319,SLR00073,2024-11-20,2024-11,1833.29,0.1,183.33,60,0.0,0.0,1589.96,Processed,NEFT
TXN0006320,SLR00063,2024-11-27,2024-11,1354.33,0.15,203.15,100,0.0,0.0,1051.18,Processed,NEFT
TXN0006321,SLR00076,2024-12-16,2024-12,213.5,0.15,32.02,80,0.0,0.0,101.48,Processed,NEFT
TXN0006322,SLR00044,2024-12-13,2024-12,5807.13,0.08,464.57,40,0.0,0.0,5302.56,Processed,IMPS
TXN0006323,SLR00038,2024-12-04,2024-12,4183.38,0.1,418.34,100,0.0,0.0,3665.04,Pending,NEFT
TXN0006324,SLR00083,2024-10-12,2024-10,909.04,0.12,109.08,40,0.0,0.0,759.96,Processed,IMPS
TXN0006325,SLR00060,2024-10-29,2024-10,691.64,0.12,83.0,60,0.0,0.0,548.64,Processed,NEFT
TXN0006326,SLR00071,2024-11-25,2024-11,412.91,0.15,61.94,0,0.0,0.0,350.97,Processed,NEFT
TXN0006327,SLR00099,2024-11-07,2024-11,9388.61,0.1,938.86,60,0.0,0.0,8389.75,Processed,NEFT
TXN0006328,SLR00048,2024-11-20,2024-11,2809.49,0.15,421.42,60,0.0,0.0,2328.07,Processed,IMPS
TXN0006329,SLR00018,2024-10-19,2024-10,441.38,0.15,66.21,60,0.0,0.0,315.17,Processed,UPI
TXN0006330,SLR00016,2024-10-17,2024-10,4101.56,0.12,492.19,60,4014.35,0.0,-464.98,On Hold,IMPS
TXN0006331,SLR00055,2024-11-13,2024-11,5469.7,0.15,820.46,0,0.0,0.0,4649.24,Processed,NEFT
TXN0006332,SLR00039,2024-10-11,2024-10,1069.07,0.15,160.36,40,0.0,0.0,868.71,Processed,IMPS
TXN0006333,SLR00068,2024-11-30,2024-11,725.44,0.15,108.82,60,609.56,0.0,-52.94,On Hold,NEFT
TXN0006334,SLR00059,2024-12-13,2024-12,333.05,0.1,33.3,0,0.0,0.0,299.75,Processed,NEFT
TXN0006335,SLR00089,2024-10-07,2024-10,2562.95,0.08,205.04,40,0.0,0.0,2317.91,Processed,IMPS
TXN0006336,SLR00096,2024-12-10,2024-12,656.89,0.15,98.53,60,0.0,0.0,498.36,Processed,IMPS
TXN0006337,SLR00062,2024-11-21,2024-11,625.09,0.12,75.01,100,0.0,0.0,450.08,Processed,IMPS
TXN0006338,SLR00104,2024-11-03,2024-11,1081.57,0.15,162.24,0,0.0,0.0,919.33,Processed,IMPS
TXN0006339,SLR00013,2024-10-11,2024-10,410.92,0.15,61.64,60,0.0,0.0,289.28,Processed,IMPS
TXN0006340,SLR00109,2024-11-21,2024-11,6864.43,0.12,823.73,0,4581.9,0.0,1458.8,Processed,RTGS
TXN0006341,SLR00081,2024-12-04,2024-12,3503.42,0.08,280.27,40,0.0,0.0,3183.15,Processed,RTGS
TXN0006342,SLR00113,2024-11-25,2024-11,1202.15,0.08,96.17,0,0.0,0.0,1105.98,Processed,IMPS
TXN0006343,SLR00101,2024-12-29,2024-12,394.85,0.1,39.49,60,0.0,0.0,295.36,Processed,UPI
TXN0006344,SLR00006,2024-10-17,2024-10,421.28,0.12,50.55,80,0.0,0.0,290.73,Processed,IMPS
TXN0006345,SLR00083,2024-10-18,2024-10,399.56,0.12,47.95,0,0.0,0.0,351.61,Processed,RTGS
TXN0006346,SLR00077,2024-12-01,2024-12,250.43,0.15,37.56,60,0.0,0.0,152.87,Processed,NEFT
TXN0006347,SLR00060,2024-12-11,2024-12,1615.21,0.12,193.83,40,0.0,0.0,1381.38,Processed,NEFT
TXN0006348,SLR00090,2024-10-26,2024-10,507.29,0.15,76.09,0,0.0,0.0,431.2,Processed,NEFT
TXN0006349,SLR00014,2024-12-02,2024-12,473.68,0.12,56.84,60,0.0,0.0,356.84,Processed,NEFT
TXN0006350,SLR00095,2024-11-20,2024-11,412.93,0.15,61.94,40,0.0,0.0,310.99,Processed,NEFT
TXN0006351,SLR00054,2024-12-23,2024-12,3656.62,0.08,292.53,0,0.0,0.0,3364.09,Processed,IMPS
TXN0006352,SLR00004,2024-12-13,2024-12,441.29,0.15,66.19,80,0.0,0.0,295.1,Processed,UPI
TXN0006353,SLR00039,2024-10-26,2024-10,5028.38,0.15,754.26,80,0.0,0.0,4194.12,Pending,NEFT
TXN0006354,SLR00072,2024-12-11,2024-12,776.48,0.12,93.18,80,0.0,0.0,603.3,Processed,UPI
TXN0006355,SLR00025,2024-12-18,2024-12,246.14,0.15,36.92,40,0.0,0.0,169.22,Processed,NEFT
TXN0006356,SLR00077,2024-12-07,2024-12,1925.85,0.15,288.88,0,0.0,0.0,1636.97,Processed,IMPS
TXN0006357,SLR00032,2024-11-01,2024-11,3180.3,0.12,381.64,80,0.0,0.0,2718.66,Processed,IMPS
TXN0006358,SLR00059,2024-11-01,2024-11,391.65,0.1,39.16,40,0.0,0.0,312.49,Processed,IMPS
TXN0006359,SLR00102,2024-10-10,2024-10,1183.09,0.15,177.46,60,0.0,0.0,945.63,Processed,NEFT
TXN0006360,SLR00063,2024-11-04,2024-11,1607.05,0.15,241.06,80,0.0,0.0,1285.99,Processed,IMPS
TXN0006361,SLR00038,2024-11-25,2024-11,1229.99,0.1,123.0,80,0.0,0.0,1026.99,Processed,NEFT
TXN0006362,SLR00120,2024-11-11,2024-11,632.85,0.15,94.93,40,450.85,0.0,47.07,Processed,NEFT
TXN0006363,SLR00092,2024-12-27,2024-12,3158.79,0.15,473.82,100,0.0,0.0,2584.97,Processed,NEFT
TXN0006364,SLR00053,2024-12-13,2024-12,811.32,0.08,64.91,60,0.0,0.0,686.41,Processed,NEFT
TXN0006365,SLR00094,2024-10-12,2024-10,530.16,0.15,79.52,60,0.0,0.0,390.64,Processed,IMPS
TXN0006366,SLR00067,2024-10-15,2024-10,131.88,0.12,15.83,60,0.0,0.0,56.05,Processed,NEFT
TXN0006367,SLR00028,2024-12-25,2024-12,133.37,0.15,20.01,0,0.0,0.0,113.36,Processed,IMPS
TXN0006368,SLR00003,2024-11-22,2024-11,1420.96,0.15,213.14,40,1279.43,0.0,-111.61,On Hold,IMPS
TXN0006369,SLR00109,2024-11-24,2024-11,999.78,0.12,119.97,80,0.0,0.0,799.81,Processed,NEFT
TXN0006370,SLR00118,2024-11-16,2024-11,3180.95,0.12,381.71,0,0.0,0.0,2799.24,Processed,NEFT
TXN0006371,SLR00098,2024-11-14,2024-11,4257.09,0.15,638.56,40,0.0,0.0,3578.53,Processed,IMPS
TXN0006372,SLR00080,2024-10-25,2024-10,817.19,0.12,98.06,40,0.0,0.0,679.13,Processed,NEFT
TXN0006373,SLR00022,2024-11-11,2024-11,3423.37,0.12,410.8,40,2395.66,0.0,576.91,Processed,NEFT
TXN0006374,SLR00096,2024-11-14,2024-11,558.8,0.15,83.82,60,389.76,0.0,25.22,Processed,IMPS
TXN0006375,SLR00038,2024-12-16,2024-12,916.11,0.1,91.61,100,0.0,0.0,724.5,Processed,IMPS
TXN0006376,SLR00072,2024-12-23,2024-12,885.2,0.12,106.22,0,0.0,0.0,778.98,Processed,NEFT
TXN0006377,SLR00119,2024-10-04,2024-10,7294.49,0.08,583.56,60,5471.36,0.0,1179.57,Processed,IMPS
TXN0006378,SLR00072,2024-11-09,2024-11,236.47,0.12,28.38,80,0.0,0.0,128.09,Processed,UPI
TXN0006379,SLR00062,2024-10-22,2024-10,1177.28,0.12,141.27,60,0.0,0.0,976.01,Processed,NEFT
TXN0006380,SLR00057,2024-11-14,2024-11,475.69,0.1,47.57,0,0.0,0.0,428.12,Processed,NEFT
TXN0006381,SLR00006,2024-12-18,2024-12,766.0,0.12,91.92,60,0.0,0.0,614.08,Processed,NEFT
TXN0006382,SLR00078,2024-11-26,2024-11,727.68,0.1,72.77,100,0.0,0.0,554.91,Processed,NEFT
TXN0006383,SLR00032,2024-12-19,2024-12,1195.69,0.12,143.48,40,0.0,0.0,1012.21,Processed,IMPS
TXN0006384,SLR00099,2024-10-19,2024-10,5520.93,0.1,552.09,60,0.0,0.0,4908.84,Processed,NEFT
TXN0006385,SLR00010,2024-11-26,2024-11,10747.2,0.15,1612.08,100,0.0,0.0,9035.12,Processed,RTGS
TXN0006386,SLR00003,2024-10-06,2024-10,2411.21,0.15,361.68,80,0.0,0.0,1969.53,Processed,NEFT
TXN0006387,SLR00059,2024-10-30,2024-10,338.67,0.1,33.87,60,0.0,0.0,244.8,Processed,UPI
TXN0006388,SLR00076,2024-10-26,2024-10,889.31,0.15,133.4,100,0.0,0.0,655.91,Processed,IMPS
TXN0006389,SLR00049,2024-12-27,2024-12,1499.25,0.15,224.89,0,1133.35,0.0,141.01,Processed,IMPS
TXN0006390,SLR00059,2024-11-17,2024-11,672.96,0.1,67.3,80,0.0,0.0,525.66,Processed,IMPS
TXN0006391,SLR00031,2024-10-20,2024-10,786.43,0.15,117.96,40,0.0,0.0,628.47,Processed,NEFT
TXN0006392,SLR00093,2024-10-11,2024-10,1006.88,0.15,151.03,40,0.0,0.0,815.85,Processed,NEFT
TXN0006393,SLR00069,2024-10-15,2024-10,2770.14,0.1,277.01,60,0.0,0.0,2433.13,Processed,RTGS
TXN0006394,SLR00062,2024-10-07,2024-10,2071.89,0.12,248.63,0,0.0,0.0,1823.26,Processed,NEFT
TXN0006395,SLR00052,2024-11-01,2024-11,527.32,0.15,79.1,40,0.0,0.0,408.22,Processed,IMPS
TXN0006396,SLR00089,2024-12-19,2024-12,2233.67,0.08,178.69,0,0.0,0.0,2054.98,Processed,UPI
TXN0006397,SLR00041,2024-10-19,2024-10,8683.97,0.12,1042.08,0,0.0,0.0,7641.89,Processed,NEFT
TXN0006398,SLR00031,2024-11-06,2024-11,178.48,0.15,26.77,40,0.0,0.0,111.71,Processed,NEFT
TXN0006399,SLR00085,2024-10-02,2024-10,648.85,0.12,77.86,80,0.0,0.0,490.99,Processed,NEFT
TXN0006400,SLR00084,2024-11-13,2024-11,592.28,0.1,59.23,0,0.0,0.0,533.05,Processed,NEFT
TXN0006401,SLR00103,2024-12-28,2024-12,1207.01,0.12,144.84,60,0.0,0.0,1002.17,Processed,NEFT
TXN0006402,SLR00022,2024-10-15,2024-10,122.9,0.12,14.75,60,0.0,0.0,48.15,Processed,NEFT
TXN0006403,SLR00004,2024-11-09,2024-11,5615.61,0.15,842.34,0,0.0,0.0,4773.27,Processed,NEFT
TXN0006404,SLR00013,2024-11-27,2024-11,1159.97,0.15,174.0,100,749.46,0.0,136.51,Processed,NEFT
TXN0006405,SLR00045,2024-11-30,2024-11,1568.32,0.12,188.2,80,0.0,0.0,1300.12,Processed,IMPS
TXN0006406,SLR00042,2024-10-03,2024-10,1364.82,0.15,204.72,0,0.0,0.0,1160.1,Processed,NEFT
TXN0006407,SLR00114,2024-11-12,2024-11,590.02,0.15,88.5,100,0.0,0.0,401.52,Processed,NEFT
TXN0006408,SLR00049,2024-10-27,2024-10,2536.11,0.15,380.42,60,0.0,0.0,2095.69,Processed,UPI
TXN0006409,SLR00020,2024-12-08,2024-12,1103.54,0.12,132.42,0,0.0,0.0,971.12,Processed,IMPS
TXN0006410,SLR00116,2024-10-28,2024-10,89.87,0.08,7.19,60,0.0,0.0,22.68,Processed,UPI
TXN0006411,SLR00077,2024-10-27,2024-10,963.14,0.15,144.47,60,0.0,0.0,758.67,Processed,NEFT
TXN0006412,SLR00081,2024-12-09,2024-12,785.97,0.08,62.88,60,0.0,0.0,663.09,Processed,IMPS
TXN0006413,SLR00054,2024-12-06,2024-12,2530.29,0.08,202.42,60,2008.44,0.0,259.43,Processed,UPI
TXN0006414,SLR00036,2024-11-03,2024-11,28048.65,0.15,4207.3,0,19263.29,0.0,4578.06,Processed,IMPS
TXN0006415,SLR00097,2024-12-10,2024-12,1725.41,0.15,258.81,100,0.0,0.0,1366.6,Processed,UPI
TXN0006416,SLR00001,2024-12-01,2024-12,13957.3,0.12,1674.88,80,0.0,0.0,12202.42,Processed,NEFT
TXN0006417,SLR00015,2024-12-19,2024-12,481.32,0.12,57.76,60,0.0,0.0,363.56,Processed,NEFT
TXN0006418,SLR00077,2024-10-19,2024-10,519.8,0.15,77.97,0,0.0,0.0,441.83,Processed,NEFT
TXN0006419,SLR00017,2024-12-28,2024-12,815.89,0.12,97.91,60,0.0,0.0,657.98,Processed,IMPS
TXN0006420,SLR00024,2024-12-29,2024-12,1826.63,0.12,219.2,60,0.0,0.0,1547.43,Pending,RTGS
TXN0006421,SLR00058,2024-12-25,2024-12,508.4,0.12,61.01,80,0.0,0.0,367.39,Processed,IMPS
TXN0006422,SLR00072,2024-10-03,2024-10,158.5,0.12,19.02,100,0.0,0.0,39.48,Processed,RTGS
TXN0006423,SLR00114,2024-11-18,2024-11,1127.4,0.15,169.11,100,0.0,0.0,858.29,Processed,UPI
TXN0006424,SLR00091,2024-12-14,2024-12,278.22,0.12,33.39,40,0.0,0.0,204.83,Processed,UPI
TXN0006425,SLR00109,2024-12-24,2024-12,4183.88,0.12,502.07,80,0.0,0.0,3601.81,Processed,IMPS
TXN0006426,SLR00023,2024-12-07,2024-12,2374.74,0.12,284.97,0,0.0,0.0,2089.77,Processed,NEFT
TXN0006427,SLR00046,2024-10-06,2024-10,440.79,0.15,66.12,40,0.0,0.0,334.67,Pending,NEFT
TXN0006428,SLR00072,2024-11-02,2024-11,1894.96,0.12,227.4,0,1360.86,0.0,306.7,Pending,IMPS
TXN0006429,SLR00008,2024-10-22,2024-10,568.05,0.08,45.44,80,307.58,0.0,135.03,Processed,UPI
TXN0006430,SLR00059,2024-10-08,2024-10,1030.06,0.1,103.01,100,800.46,0.0,26.59,Processed,IMPS
TXN0006431,SLR00090,2024-11-06,2024-11,1043.14,0.15,156.47,0,656.85,0.0,229.82,Processed,NEFT
TXN0006432,SLR00111,2024-10-26,2024-10,733.07,0.12,87.97,40,0.0,0.0,605.1,Processed,UPI
TXN0006433,SLR00059,2024-12-29,2024-12,2971.48,0.1,297.15,100,0.0,0.0,2574.33,Processed,NEFT
TXN0006434,SLR00013,2024-12-19,2024-12,286.29,0.15,42.94,60,0.0,0.0,183.35,Processed,NEFT
TXN0006435,SLR00039,2024-11-04,2024-11,2088.85,0.15,313.33,40,0.0,0.0,1735.52,Processed,NEFT
TXN0006436,SLR00101,2024-10-07,2024-10,1580.4,0.1,158.04,60,0.0,0.0,1362.36,Processed,NEFT
TXN0006437,SLR00113,2024-11-29,2024-11,203.27,0.08,16.26,60,0.0,0.0,127.01,Processed,UPI
TXN0006438,SLR00028,2024-12-23,2024-12,422.71,0.15,63.41,100,0.0,0.0,259.3,Processed,RTGS
TXN0006439,SLR00089,2024-10-02,2024-10,295.11,0.08,23.61,40,0.0,0.0,231.5,Processed,NEFT
TXN0006440,SLR00061,2024-10-09,2024-10,706.48,0.12,84.78,0,0.0,0.0,621.7,Processed,NEFT
TXN0006441,SLR00016,2024-11-19,2024-11,1162.25,0.12,139.47,0,0.0,0.0,1022.78,Processed,IMPS
TXN0006442,SLR00119,2024-12-24,2024-12,359.94,0.08,28.8,0,0.0,0.0,331.14,Processed,IMPS
TXN0006443,SLR00002,2024-11-04,2024-11,3508.54,0.08,280.68,60,0.0,0.0,3167.86,Processed,NEFT
TXN0006444,SLR00118,2024-12-24,2024-12,3902.37,0.12,468.28,100,0.0,0.0,3334.09,Processed,NEFT
TXN0006445,SLR00082,2024-12-24,2024-12,4823.73,0.15,723.56,60,0.0,0.0,4040.17,Pending,IMPS
TXN0006446,SLR00017,2024-11-16,2024-11,42.03,0.12,5.04,100,0.0,0.0,-63.01,On Hold,IMPS
TXN0006447,SLR00030,2024-10-14,2024-10,11359.41,0.1,1135.94,100,0.0,0.0,10123.47,Pending,RTGS
TXN0006448,SLR00103,2024-10-03,2024-10,1338.45,0.12,160.61,40,0.0,0.0,1137.84,Processed,IMPS
TXN0006449,SLR00013,2024-11-07,2024-11,1160.68,0.15,174.1,40,0.0,0.0,946.58,Processed,UPI
TXN0006450,SLR00096,2024-12-23,2024-12,970.44,0.15,145.57,60,0.0,0.0,764.87,Processed,RTGS
TXN0006451,SLR00114,2024-11-19,2024-11,224.64,0.15,33.7,0,0.0,0.0,190.94,Processed,NEFT
TXN0006452,SLR00093,2024-10-30,2024-10,1688.69,0.15,253.3,60,0.0,0.0,1375.39,Processed,NEFT
TXN0006453,SLR00110,2024-11-18,2024-11,7588.08,0.1,758.81,40,0.0,0.0,6789.27,Processed,RTGS
TXN0006454,SLR00094,2024-12-05,2024-12,1319.26,0.15,197.89,60,0.0,0.0,1061.37,Processed,IMPS
TXN0006455,SLR00082,2024-12-30,2024-12,287.69,0.15,43.15,60,0.0,0.0,184.54,Processed,NEFT
TXN0006456,SLR00013,2024-10-13,2024-10,175.85,0.15,26.38,40,0.0,0.0,109.47,Processed,NEFT
TXN0006457,SLR00043,2024-11-10,2024-11,770.6,0.1,77.06,60,0.0,0.0,633.54,Processed,NEFT
TXN0006458,SLR00085,2024-12-02,2024-12,449.07,0.12,53.89,40,0.0,0.0,355.18,Processed,NEFT
TXN0006459,SLR00094,2024-12-16,2024-12,2548.07,0.15,382.21,0,0.0,0.0,2165.86,Processed,IMPS
TXN0006460,SLR00021,2024-12-08,2024-12,5678.84,0.15,851.83,60,0.0,0.0,4767.01,Processed,NEFT
TXN0006461,SLR00112,2024-10-12,2024-10,1926.73,0.12,231.21,40,0.0,0.0,1655.52,Processed,NEFT
TXN0006462,SLR00055,2024-10-24,2024-10,990.18,0.15,148.53,80,0.0,0.0,761.65,Processed,NEFT
TXN0006463,SLR00081,2024-10-26,2024-10,935.39,0.08,74.83,0,0.0,0.0,860.56,Processed,UPI
TXN0006464,SLR00040,2024-12-04,2024-12,1194.28,0.15,179.14,60,0.0,0.0,955.14,Processed,IMPS
TXN0006465,SLR00083,2024-11-28,2024-11,272.62,0.12,32.71,60,0.0,0.0,179.91,Processed,RTGS
TXN0006466,SLR00116,2024-12-11,2024-12,2259.09,0.08,180.73,0,0.0,0.0,2078.36,Pending,NEFT
TXN0006467,SLR00015,2024-12-31,2024-12,299.77,0.12,35.97,40,0.0,0.0,223.8,Processed,RTGS
TXN0006468,SLR00073,2024-10-03,2024-10,4185.59,0.1,418.56,60,0.0,0.0,3707.03,Processed,IMPS
TXN0006469,SLR00052,2024-10-06,2024-10,709.18,0.15,106.38,40,0.0,0.0,562.8,Pending,NEFT
TXN0006470,SLR00074,2024-11-01,2024-11,2971.94,0.15,445.79,0,0.0,0.0,2526.15,Processed,NEFT
TXN0006471,SLR00108,2024-12-07,2024-12,187.18,0.15,28.08,60,0.0,0.0,99.1,Processed,NEFT
TXN0006472,SLR00095,2024-11-09,2024-11,2946.91,0.15,442.04,0,0.0,0.0,2504.87,Pending,NEFT
TXN0006473,SLR00053,2024-11-12,2024-11,5625.32,0.08,450.03,60,0.0,0.0,5115.29,Processed,NEFT
TXN0006474,SLR00087,2024-12-02,2024-12,235.59,0.15,35.34,80,0.0,0.0,120.25,Processed,IMPS
TXN0006475,SLR00052,2024-11-20,2024-11,956.99,0.15,143.55,0,0.0,0.0,813.44,Processed,NEFT
TXN0006476,SLR00030,2024-10-21,2024-10,1639.04,0.1,163.9,40,0.0,0.0,1435.14,Processed,IMPS
TXN0006477,SLR00033,2024-10-03,2024-10,1738.26,0.1,173.83,40,0.0,0.0,1524.43,Processed,IMPS
TXN0006478,SLR00057,2024-11-14,2024-11,729.63,0.1,72.96,60,0.0,0.0,596.67,Processed,UPI
TXN0006479,SLR00052,2024-12-27,2024-12,590.52,0.15,88.58,40,0.0,0.0,461.94,Processed,UPI
TXN0006480,SLR00009,2024-11-15,2024-11,1486.11,0.15,222.92,40,0.0,0.0,1223.19,Processed,NEFT
TXN0006481,SLR00054,2024-11-15,2024-11,1674.16,0.08,133.93,0,0.0,0.0,1540.23,Processed,IMPS
TXN0006482,SLR00111,2024-12-20,2024-12,516.52,0.12,61.98,0,0.0,0.0,454.54,Pending,NEFT
TXN0006483,SLR00001,2024-11-08,2024-11,407.46,0.12,48.9,60,0.0,0.0,298.56,Processed,NEFT
TXN0006484,SLR00044,2024-10-31,2024-10,4692.17,0.08,375.37,0,0.0,0.0,4316.8,Processed,IMPS
TXN0006485,SLR00099,2024-12-04,2024-12,1247.88,0.1,124.79,0,0.0,0.0,1123.09,Processed,RTGS
TXN0006486,SLR00075,2024-11-05,2024-11,71.81,0.15,10.77,40,0.0,0.0,21.04,Processed,IMPS
TXN0006487,SLR00098,2024-10-08,2024-10,4726.85,0.15,709.03,0,0.0,0.0,4017.82,Processed,UPI
TXN0006488,SLR00080,2024-12-20,2024-12,535.62,0.12,64.27,0,0.0,0.0,471.35,Processed,IMPS
TXN0006489,SLR00009,2024-11-02,2024-11,1188.07,0.15,178.21,0,0.0,0.0,1009.86,Processed,UPI
TXN0006490,SLR00032,2024-11-19,2024-11,1719.58,0.12,206.35,0,0.0,0.0,1513.23,Processed,NEFT
TXN0006491,SLR00015,2024-10-04,2024-10,184.86,0.12,22.18,80,0.0,0.0,82.68,Processed,IMPS
TXN0006492,SLR00012,2024-12-11,2024-12,775.44,0.08,62.04,0,0.0,0.0,713.4,Processed,UPI
TXN0006493,SLR00097,2024-11-05,2024-11,5329.91,0.15,799.49,60,0.0,0.0,4470.42,Processed,IMPS
TXN0006494,SLR00109,2024-10-29,2024-10,4053.08,0.12,486.37,40,0.0,0.0,3526.71,Processed,NEFT
TXN0006495,SLR00078,2024-10-20,2024-10,774.0,0.1,77.4,60,0.0,0.0,636.6,Processed,IMPS
TXN0006496,SLR00057,2024-11-13,2024-11,2588.93,0.1,258.89,0,0.0,0.0,2330.04,Processed,NEFT
TXN0006497,SLR00008,2024-11-20,2024-11,3032.16,0.08,242.57,100,0.0,0.0,2689.59,Processed,RTGS
TXN0006498,SLR00072,2024-12-24,2024-12,2852.07,0.12,342.25,80,0.0,0.0,2429.82,Processed,RTGS
TXN0006499,SLR00027,2024-10-18,2024-10,277.21,0.12,33.27,0,0.0,0.0,243.94,Processed,UPI
TXN0006500,SLR00062,2024-10-12,2024-10,7858.73,0.12,943.05,0,0.0,0.0,6915.68,Processed,NEFT
TXN0006501,SLR00012,2024-11-18,2024-11,628.53,0.08,50.28,60,0.0,0.0,518.25,Processed,NEFT
TXN0006502,SLR00065,2024-12-06,2024-12,1250.38,0.12,150.05,100,0.0,0.0,1000.33,Processed,UPI
TXN0006503,SLR00107,2024-12-26,2024-12,719.43,0.15,107.91,40,0.0,0.0,571.52,Processed,IMPS
TXN0006504,SLR00104,2024-12-18,2024-12,1444.78,0.15,216.72,40,0.0,0.0,1188.06,Processed,UPI
TXN0006505,SLR00042,2024-12-20,2024-12,388.73,0.15,58.31,0,0.0,0.0,330.42,Processed,UPI
TXN0006506,SLR00062,2024-12-27,2024-12,837.02,0.12,100.44,40,0.0,0.0,696.58,Processed,UPI
TXN0006507,SLR00115,2024-10-30,2024-10,1365.54,0.15,204.83,0,0.0,0.0,1160.71,Processed,NEFT
TXN0006508,SLR00011,2024-11-23,2024-11,4767.51,0.1,476.75,40,0.0,0.0,4250.76,Processed,IMPS
TXN0006509,SLR00103,2024-10-31,2024-10,4124.56,0.12,494.95,0,0.0,0.0,3629.61,Processed,RTGS
TXN0006510,SLR00043,2024-12-13,2024-12,4382.89,0.1,438.29,0,0.0,0.0,3944.6,Processed,NEFT
TXN0006511,SLR00095,2024-10-20,2024-10,3110.01,0.15,466.5,60,0.0,0.0,2583.51,Processed,IMPS
TXN0006512,SLR00017,2024-11-24,2024-11,10056.86,0.12,1206.82,60,0.0,0.0,8790.04,Processed,NEFT
TXN0006513,SLR00097,2024-11-09,2024-11,774.2,0.15,116.13,40,0.0,0.0,618.07,Processed,NEFT
TXN0006514,SLR00032,2024-12-17,2024-12,907.49,0.12,108.9,80,0.0,110.43,829.02,Discrepancy,UPI
TXN0006515,SLR00093,2024-11-12,2024-11,863.74,0.15,129.56,0,0.0,0.0,734.18,Processed,NEFT
TXN0006516,SLR00085,2024-11-27,2024-11,1019.07,0.12,122.29,40,0.0,0.0,856.78,Processed,NEFT
TXN0006517,SLR00085,2024-12-09,2024-12,195.69,0.12,23.48,60,0.0,0.0,112.21,Processed,NEFT
TXN0006518,SLR00040,2024-10-17,2024-10,1506.75,0.15,226.01,60,0.0,0.0,1220.74,Processed,IMPS
TXN0006519,SLR00023,2024-10-27,2024-10,1988.76,0.12,238.65,80,0.0,0.0,1670.11,Processed,UPI
TXN0006520,SLR00056,2024-12-23,2024-12,805.22,0.08,64.42,0,0.0,0.0,740.8,Processed,NEFT
TXN0006521,SLR00006,2024-10-18,2024-10,133.11,0.12,15.97,0,0.0,0.0,117.14,Processed,RTGS
TXN0006522,SLR00086,2024-12-14,2024-12,1125.2,0.12,135.02,60,0.0,0.0,930.18,Processed,IMPS
TXN0006523,SLR00050,2024-12-09,2024-12,231.91,0.12,27.83,40,0.0,0.0,164.08,Processed,UPI
TXN0006524,SLR00102,2024-12-27,2024-12,1831.29,0.15,274.69,0,0.0,0.0,1556.6,Processed,NEFT
TXN0006525,SLR00037,2024-10-26,2024-10,1265.44,0.12,151.85,60,0.0,0.0,1053.59,Processed,UPI
TXN0006526,SLR00109,2024-10-18,2024-10,1423.46,0.12,170.82,40,0.0,0.0,1212.64,Processed,NEFT
TXN0006527,SLR00064,2024-11-09,2024-11,306.97,0.12,36.84,40,0.0,0.0,230.13,Processed,NEFT
TXN0006528,SLR00115,2024-12-28,2024-12,4983.56,0.15,747.53,0,0.0,0.0,4236.03,Processed,UPI
TXN0006529,SLR00054,2024-12-30,2024-12,1345.14,0.08,107.61,0,0.0,0.0,1237.53,Pending,NEFT
TXN0006530,SLR00072,2024-12-07,2024-12,366.1,0.12,43.93,0,289.2,0.0,32.97,Processed,IMPS
TXN0006531,SLR00105,2024-10-18,2024-10,2198.59,0.08,175.89,40,0.0,0.0,1982.7,Processed,UPI
TXN0006532,SLR00049,2024-11-25,2024-11,1233.09,0.15,184.96,0,1158.91,0.0,-110.78,On Hold,IMPS
TXN0006533,SLR00099,2024-10-19,2024-10,9939.78,0.1,993.98,80,0.0,0.0,8865.8,Processed,NEFT
TXN0006534,SLR00115,2024-12-23,2024-12,564.84,0.15,84.73,0,0.0,0.0,480.11,Processed,IMPS
TXN0006535,SLR00011,2024-12-12,2024-12,245.42,0.1,24.54,80,0.0,0.0,140.88,Processed,IMPS
TXN0006536,SLR00088,2024-10-21,2024-10,1551.87,0.15,232.78,40,0.0,0.0,1279.09,Processed,IMPS
TXN0006537,SLR00049,2024-11-10,2024-11,3694.76,0.15,554.21,0,0.0,0.0,3140.55,Processed,NEFT
